city,city_ascii,lat,lng,admin_name,population
Kizhakkōtt,Kizhakkott,11.3583,75.8986,Kerala,28316.0
Puttankulam,Puttankulam,8.8111,76.7152,Kerala,28315.0
Sāho,Saho,25.9718,86.1537,Bihār,28306.0
Srungavarapukota,Srungavarapukota,18.1167,83.1667,Andhra Pradesh,28304.0
Karanjiā,Karanjia,21.7626,85.9732,Odisha,28302.0
Kuruvattūr,Kuruvattur,11.3061,75.8236,Kerala,28285.0
Hājipur,Hajipur,31.9771,75.7544,Punjab,28226.0
Edappalli,Edappalli,9.8167,76.3,Kerala,28223.0
Antur,Antur,11.987,75.376,Kerala,28218.0
Sirsāganj,Sirsaganj,27.0569,78.6861,Uttar Pradesh,28212.0
Kotagiri,Kotagiri,11.43,76.88,Tamil Nādu,28207.0
Shāhpura,Shahpura,27.3897,75.9596,Rājasthān,28170.0
Chennamangalam,Chennamangalam,10.1797,76.2097,Kerala,28133.0
Sāngola,Sangola,17.4378,75.1939,Mahārāshtra,28116.0
Sheohar,Sheohar,26.52,85.3,Bihār,28116.0
Kuli,Kuli,24.7366,87.9426,West Bengal,28092.0
Kalwākurti,Kalwakurti,16.65,78.48,Andhra Pradesh,28060.0
Devanhalli,Devanhalli,13.23,77.7,Karnātaka,28051.0
Gingee,Gingee,12.2528,79.4173,Tamil Nādu,28051.0
Kārākurisshi,Karakurisshi,10.9667,76.4917,Kerala,27999.0
Kushtagi,Kushtagi,15.7562,76.1911,Karnātaka,27961.0
Kanavāikuli,Kanavaikuli,9.85,76.94,Kerala,27955.0
Āron,Aron,24.3811,77.4174,Madhya Pradesh,27954.0
Dhabauli,Dhabauli,25.8346,86.8057,Bihār,27952.0
Goriar,Goriar,25.5513,87.2046,Bihār,27948.0
Vilāngudi,Vilangudi,9.9458,78.0935,Tamil Nādu,27940.0
Malmal,Malmal,26.4833,86.05,Bihār,27921.0
Umargām,Umargam,20.17,72.76,Gujarāt,27857.0
Bārughutu,Barughutu,23.8038,85.5555,Jhārkhand,27841.0
Wāsi,Wasi,18.5422,75.7789,Mahārāshtra,27826.0
Nibria,Nibria,22.61,88.25,West Bengal,27818.0
Māttūl,Mattul,11.958,75.2942,Puducherry,27806.0
Vadnagar,Vadnagar,23.785,72.64,Gujarāt,27790.0
Charkhāri,Charkhari,25.4,79.75,Uttar Pradesh,27760.0
Paivalike,Paivalike,12.6875,74.9833,Kerala,27755.0
Khātegaon,Khategaon,22.5957,76.9133,Madhya Pradesh,27745.0
Tudiyalūr,Tudiyalur,11.0816,76.9446,Tamil Nādu,27725.0
Poruvakara,Poruvakara,9.0667,76.6333,Kerala,27689.0
Amarpur,Amarpur,25.0397,86.9025,Bihār,27673.0
Tangutūru,Tanguturu,15.35,80.05,Andhra Pradesh,27652.0
Mukher,Mukher,18.7008,77.3628,Mahārāshtra,27650.0
Parsa,Parsa,26.0021,84.5979,Bihār,27644.0
Pachor,Pachor,23.7098,76.7339,Madhya Pradesh,27639.0
Pādiyanallūr,Padiyanallur,13.2004,80.1761,Tamil Nādu,27638.0
Māgadi,Magadi,12.97,77.23,Karnātaka,27605.0
Kantai,Kantai,26.2142,85.2975,Bihār,27549.0
Rardhu,Rardhu,22.643,72.7762,Gujarāt,27539.0
Rāyamangalam,Rayamangalam,10.0879,76.5088,Kerala,27537.0
Patjirwa,Patjirwa,26.8084,84.3847,Bihār,27535.0
Sūlūru,Suluru,13.7,80.018,Andhra Pradesh,27504.0
Nāsriganj,Nasriganj,25.0514,84.3284,Bihār,27490.0
Bandipura,Bandipura,34.4231,74.6361,Jammu and Kashmīr,27482.0
Karimba,Karimba,10.91,76.525,Kerala,27480.0
Konnūr,Konnur,16.2013,74.7436,Karnātaka,27474.0
Vandikarai,Vandikarai,9.9912,76.805,Kerala,27449.0
Sādri,Sadri,25.18,73.43,Rājasthān,27394.0
Ayyagarpet,Ayyagarpet,17.2197,80.8339,Andhra Pradesh,27393.0
Nalbāri,Nalbari,26.445,91.44,Assam,27389.0
Penukonda,Penukonda,14.085,77.596,Andhra Pradesh,27382.0
Balussheri,Balussheri,11.45,75.83,Kerala,27363.0
Varandarapilli,Varandarapilli,10.4167,76.3333,Kerala,27343.0
Bihpur,Bihpur,25.3889,86.9337,Bihār,27322.0
Pallippurattusēri,Pallippurattuseri,9.7566,76.3607,Kerala,27307.0
Nokha,Nokha,25.1015,84.1228,Bihār,27302.0
Bhānder,Bhander,25.7358,78.7456,Madhya Pradesh,27287.0
Haliyāl,Haliyal,15.3294,74.7633,Karnātaka,27261.0
Debiāpur,Debiapur,26.6358,79.5733,Uttar Pradesh,27237.0
Bāler,Baler,26.9042,81.1923,Rājasthān,27207.0
Ezhipram,Ezhipram,9.8233,76.31,Kerala,27206.0
Digboi,Digboi,27.3932,95.6184,Assam,27129.0
Parimpūdi,Parimpudi,17.1171,81.4342,Andhra Pradesh,27122.0
Afzalpur,Afzalpur,17.2011,76.3611,Karnātaka,27088.0
Irimbiliyam,Irimbiliyam,10.8667,76.0833,Kerala,27075.0
Kuzhittura,Kuzhittura,8.3165,77.2061,Tamil Nādu,27063.0
Rāver,Raver,21.2431,76.0333,Mahārāshtra,27039.0
Malebennūr,Malebennur,14.3537,75.74,Karnātaka,27023.0
Mādhura,Madhura,26.3388,87.1027,Bihār,27023.0
Āmangal,Amangal,16.8499,78.5327,Andhra Pradesh,27016.0
Bāgepalli,Bagepalli,13.78,77.79,Karnātaka,27011.0
Pāyakarāopeta,Payakaraopeta,17.3627,82.5572,Andhra Pradesh,27001.0
Basi,Basi,30.5872,76.8428,Punjab,26985.0
Kadappuram,Kadappuram,10.55,76.1167,Kerala,26980.0
Nainijor,Nainijor,25.6811,84.3456,Bihār,26929.0
Nelliyalam,Nelliyalam,11.5255,76.3589,Tamil Nādu,26921.0
Margherita,Margherita,27.28,95.68,Arunāchal Pradesh,26914.0
Maner,Maner,25.65,84.88,Bihār,26912.0
Kulasekharapuram,Kulasekharapuram,8.15,77.5,Tamil Nādu,26907.0
Pāppākurichchi,Pappakurichchi,10.8137,78.7481,Tamil Nādu,26889.0
Pāmidi,Pamidi,14.95,77.5833,Andhra Pradesh,26886.0
Kadambanād,Kadambanad,9.1167,76.6833,Kerala,26880.0
Kararān,Kararan,30.772,76.7959,Punjab,26876.0
Arerāj,Areraj,26.5527,84.6726,Bihār,26869.0
Madattukkulam,Madattukkulam,10.5587,77.366,Tamil Nādu,26864.0
Kālikāvu,Kalikavu,11.172,76.3211,Kerala,26862.0
Gursarāi,Gursarai,25.62,79.18,Uttar Pradesh,26857.0
Pūnch,Punch,33.7703,74.0925,Jammu and Kashmīr,26854.0
Vādippatti,Vadippatti,10.0843,77.9634,Tamil Nādu,26830.0
Bankāpur,Bankapur,14.923,75.2622,Karnātaka,26827.0
Shencottah,Shencottah,8.9733,77.2464,Tamil Nādu,26823.0
Magilampupuram,Magilampupuram,8.8408,78.1497,Tamil Nādu,26802.0
Tūvūr,Tuvur,11.1,76.2833,Kerala,26795.0
Srīnivāspur,Srinivaspur,13.3378,78.2122,Karnātaka,26793.0
Trikkunnapuzha,Trikkunnapuzha,9.25,76.4,Kerala,26790.0
Thātha,Thatha,25.4988,86.5908,Bihār,26766.0
Gadhada,Gadhada,21.97,71.57,Gujarāt,26751.0
Meppāyyūr,Meppayyur,11.5167,75.7,Kerala,26747.0
Soron,Soron,27.88,78.75,Uttar Pradesh,26722.0
Alattūr,Alattur,10.6481,76.5383,Kerala,26720.0
Bhuban,Bhuban,20.882,85.8333,Odisha,26708.0
Māmidālapādu,Mamidalapadu,15.831,78.05,Andhra Pradesh,26694.0
Wellington,Wellington,11.3655,76.7844,Tamil Nādu,26686.0
Nediyanad,Nediyanad,11.1297,76.0021,Kerala,26680.0
Nannamukku,Nannamukku,10.7167,76.0333,Kerala,26669.0
Talāja,Talaja,21.35,72.05,Gujarāt,26667.0
Kuppādi,Kuppadi,11.6792,76.2625,Kerala,26662.0
Dalsingh Sarai,Dalsingh Sarai,25.668,85.8364,Bihār,26658.0
Chettipālaiyam,Chettipalaiyam,11.1667,77.335,Tamil Nādu,26642.0
Silao,Silao,25.0836,85.428,Bihār,26633.0
Rājgarh,Rajgarh,27.236,76.622,Rājasthān,26631.0
Manihāri,Manihari,25.35,87.63,Bihār,26629.0
Lauri,Lauri,25.1396,80.0011,Madhya Pradesh,26621.0
Ghatāro Chaturbhuj,Ghataro Chaturbhuj,25.8146,85.1862,Bihār,26594.0
Shāhganj,Shahganj,26.056,82.682,Uttar Pradesh,26556.0
Manāsa,Manasa,24.48,75.15,Madhya Pradesh,26551.0
Dasūya,Dasuya,31.8168,75.6531,Punjab,26550.0
Perumbalam,Perumbalam,10.8311,76.043,Kerala,26550.0
Nyāmti,Nyamti,14.14,75.56,Karnātaka,26546.0
Deogarh,Deogarh,21.5383,84.7334,Odisha,26526.0
Kantābānji,Kantabanji,20.4671,82.9204,Odisha,26525.0
Ahmadābād,Ahmadabad,25.3019,87.7938,Bihār,26513.0
Karumāndi Chellipālaiyam,Karumandi Chellipalaiyam,11.3019,77.586,Tamil Nādu,26495.0
Maski,Maski,15.9581,76.6569,Karnātaka,26440.0
Tāmarakulam,Tamarakulam,9.4833,76.5,Kerala,26438.0
Pānchla,Panchla,22.54,88.14,West Bengal,26432.0
Mandi,Mandi,31.7069,76.9317,Himāchal Pradesh,26422.0
Māvelikara,Mavelikara,9.267,76.55,Kerala,26421.0
Mauganj,Mauganj,24.68,81.88,Madhya Pradesh,26420.0
Beohāri,Beohari,24.0242,81.3783,Madhya Pradesh,26413.0
Nādbai,Nadbai,27.23,77.2,Rājasthān,26411.0
Dīnānagar,Dinanagar,32.15,75.4667,Punjab,26394.0
Vīrakeralam,Virakeralam,11.0077,76.9126,Tamil Nādu,26392.0
Rangia,Rangia,26.47,91.63,Assam,26389.0
Elakādu,Elakadu,8.9009,76.8357,Kerala,26382.0
Gundlupēt,Gundlupet,11.8,76.68,Karnātaka,26368.0
Reoti,Reoti,25.85,84.3833,Uttar Pradesh,26359.0
Panchānandapur,Panchanandapur,24.9339,87.9761,West Bengal,26358.0
Cheranallūr,Cheranallur,10.1807,76.4792,Kerala,26330.0
Ubaidullāhganj,Ubaidullahganj,22.9983,77.5862,Madhya Pradesh,26318.0
Koelwār,Koelwar,25.5805,84.7975,Bihār,26304.0
Narasannapeta,Narasannapeta,18.4167,84.05,Andhra Pradesh,26280.0
Rasiāri,Rasiari,26.0464,86.3471,Bihār,26279.0
Mirganj,Mirganj,26.3638,84.364,Bihār,26240.0
Mel Bhuvanagiri,Mel Bhuvanagiri,11.438,79.6328,Tamil Nādu,26240.0
Kūdlu,Kudlu,12.526,74.9687,Kerala,26235.0
Tekkalakote,Tekkalakote,15.5348,76.8785,Karnātaka,26224.0
Tālīkota,Talikota,16.48,76.32,Karnātaka,26217.0
Sogrāha,Sograha,25.4798,85.9992,Bihār,26205.0
Vadakkanandal,Vadakkanandal,11.7739,78.8666,Tamil Nādu,26196.0
Buddayyakota,Buddayyakota,13.8196,78.1729,Andhra Pradesh,26191.0
Kottakota,Kottakota,13.6592,78.2467,Andhra Pradesh,26191.0
Guruzāla,Guruzala,16.58,79.57,Andhra Pradesh,26190.0
Budhlāda,Budhlada,29.93,75.57,Punjab,26172.0
Jirwa,Jirwa,26.0064,86.8604,Bihār,26162.0
Mankāchar,Mankachar,25.53,89.87,Meghālaya,26162.0
Dum Duma,Dum Duma,27.5688,95.5566,Assam,26143.0
Suār,Suar,29.027,79.057,Uttar Pradesh,26142.0
Gūdūru,Guduru,15.775,77.807,Andhra Pradesh,26142.0
Rīngas,Ringas,27.37,75.57,Rājasthān,26139.0
Bijbiāra,Bijbiara,33.7938,75.107,Jammu and Kashmīr,26128.0
Bāruni,Baruni,25.4751,85.9681,Bihār,26117.0
Vadakku Viravanallur,Vadakku Viravanallur,8.6979,77.5192,Tamil Nādu,26116.0
Elangunnapuzha,Elangunnapuzha,10.0167,76.2167,Kerala,26092.0
Phulera,Phulera,26.874,75.2417,Rājasthān,26091.0
Terdāl,Terdal,16.5,75.05,Karnātaka,26088.0
Renigunta,Renigunta,13.65,79.52,Andhra Pradesh,26031.0
Sāndi,Sandi,27.3,79.95,Uttar Pradesh,26007.0
Gahmar,Gahmar,25.497,83.822,Uttar Pradesh,25994.0
Mangaldai,Mangaldai,26.43,92.03,Assam,25989.0
Dharmapuram,Dharmapuram,8.1203,77.389,Tamil Nādu,25982.0
Tiruppattūr,Tiruppattur,10.13,78.62,Tamil Nādu,25980.0
Naduvannur,Naduvannur,11.4833,75.7667,Kerala,25979.0
Rāmpur,Rampur,26.2126,87.2491,Bihār,25972.0
Chintalapūdi,Chintalapudi,17.0417,80.5901,Andhra Pradesh,25952.0
Masrakh,Masrakh,26.1054,84.8026,Bihār,25936.0
Mannachchanellūr,Mannachchanellur,10.9078,78.7022,Tamil Nādu,25931.0
Krishnāpuram,Krishnapuram,9.15,76.5,Kerala,25927.0
Jaynagar-Majilpur,Jaynagar-Majilpur,22.1752,88.4201,West Bengal,25922.0
Gilarchāt,Gilarchat,22.0703,88.4455,West Bengal,25897.0
Jodhpur,Jodhpur,21.88,70.03,Gujarāt,25892.0
Dhrol,Dhrol,22.57,70.42,Gujarāt,25883.0
Vesala,Vesala,12.162,75.4956,Kerala,25875.0
Jharka,Jharka,26.3047,85.6686,Bihār,25875.0
Perunkalattu,Perunkalattu,12.9182,80.0824,Tamil Nādu,25864.0
Kotal,Kotal,31.757,76.8729,Himāchal Pradesh,25860.0
Gokarn,Gokarn,14.55,74.3167,Karnātaka,25851.0
Polasara,Polasara,19.6939,84.814,Odisha,25829.0
Kārkala,Karkala,13.2,74.983,Karnātaka,25824.0
Vayakkalattu,Vayakkalattu,8.5285,77.1035,Kerala,25813.0
Rāman,Raman,29.9504,74.9619,Punjab,25807.0
Kadamalaikkundu,Kadamalaikkundu,9.811,77.5039,Tamil Nādu,25794.0
Lādkhed,Ladkhed,20.32,77.77,Mahārāshtra,25791.0
Mungaoli,Mungaoli,24.4084,78.0959,Madhya Pradesh,25787.0
Chhota Udepur,Chhota Udepur,22.3056,74.0139,Gujarāt,25787.0
Karavaram,Karavaram,8.7127,76.9524,Kerala,25779.0
Koba,Koba,21.2844,72.8763,Gujarāt,25778.0
Bishunpur Sundar,Bishunpur Sundar,26.0579,86.9833,Bihār,25773.0
Seondha,Seondha,26.1542,78.7812,Madhya Pradesh,25773.0
Cherukolattur,Cherukolattur,11.1881,75.9173,Kerala,25767.0
Chinna Salem,Chinna Salem,11.6342,78.8741,Tamil Nādu,25761.0
Vorkādi,Vorkadi,12.7598,74.9311,Kerala,25756.0
Safīpur,Safipur,26.73,80.35,Uttar Pradesh,25688.0
Nāgod,Nagod,24.5692,80.5881,Madhya Pradesh,25688.0
Netāpur Tānda,Netapur Tanda,16.8321,79.4356,Andhra Pradesh,25678.0
Nanminda,Nanminda,11.4222,75.8319,Kerala,25628.0
Kāko,Kako,25.2259,85.0642,Bihār,25605.0
Tarkeshwar,Tarkeshwar,21.0957,72.8225,Gujarāt,25589.0
Sirumugai,Sirumugai,11.3214,77.0052,Tamil Nādu,25585.0
Chainpura,Chainpura,25.52,86.31,Bihār,25584.0
Nagar,Nagar,27.4247,77.0995,Rājasthān,25572.0
Raghunāthpur,Raghunathpur,23.55,86.67,West Bengal,25561.0
Vijāpur,Vijapur,23.57,72.75,Gujarāt,25558.0
Niramaruthūr,Niramaruthur,10.9267,75.9033,Kerala,25547.0
Poranki,Poranki,16.4743,80.7128,Andhra Pradesh,25545.0
Nettappākkam,Nettappakkam,11.8663,79.6327,Tamil Nādu,25503.0
Bhīkhi,Bhikhi,30.07,75.53,Punjab,25500.0
Mannadipattu,Mannadipattu,11.9842,79.6321,Tamil Nādu,25473.0
Bathnāha,Bathnaha,26.6433,85.5747,Bihār,25458.0
Pauri,Pauri,30.15,78.78,Uttarākhand,25440.0
Kīranūr,Kiranur,11.692,79.2899,Tamil Nādu,25420.0
Chengannūr,Chengannur,9.3157,76.6151,Kerala,25391.0
Nonāhi,Nonahi,26.7892,85.6482,Bihār,25366.0
Timurni,Timurni,22.3712,77.2274,Madhya Pradesh,25321.0
Jevargi,Jevargi,17.0139,76.7732,Karnātaka,25316.0
Bābra,Babra,21.8442,71.3042,Gujarāt,25270.0
Merkānam,Merkanam,12.1942,79.9435,Tamil Nādu,25263.0
Wādi,Wadi,17.07,76.98,Karnātaka,25258.0
Ilaiyānkudi,Ilaiyankudi,9.6271,78.6247,Tamil Nādu,25233.0
Mudgal,Mudgal,16.0119,76.442,Karnātaka,25233.0
Saranga,Saranga,22.54,88.21,West Bengal,25200.0
Uttaramerūr,Uttaramerur,12.616,79.753,Tamil Nādu,25194.0
Kola,Kola,22.43,87.87,West Bengal,25191.0
Lātehār,Latehar,23.7442,84.4998,Jhārkhand,25188.0
Pāonta Sāhib,Paonta Sahib,30.438,77.624,Himāchal Pradesh,25183.0
Tirorā,Tirora,21.4072,79.9326,Mahārāshtra,25181.0
Banhatti,Banhatti,16.3853,75.1494,Karnātaka,25175.0
Vāsudevanallūr,Vasudevanallur,9.2417,77.4118,Tamil Nādu,25161.0
Gulām,Gulam,25.7965,86.7416,Bihār,25149.0
Kasrāwad,Kasrawad,22.1274,75.611,Madhya Pradesh,25146.0
Rājgurunagar,Rajgurunagar,18.8667,73.9,Mahārāshtra,25146.0
Panāgar,Panagar,23.3,79.98,Madhya Pradesh,25143.0
Pallappatti,Pallappatti,10.7198,77.8915,Tamil Nādu,25131.0
Sāhibpur Kamāl,Sahibpur Kamal,25.4167,86.3901,Bihār,25128.0
Sohwal,Sohwal,26.75,81.9861,Uttar Pradesh,25123.0
Rānia,Rania,29.53,74.83,Haryāna,25123.0
Nāmrup,Namrup,27.1939,95.3193,Assam,25107.0
Muliyār,Muliyar,12.5074,75.0957,Kerala,25095.0
Sahjanwa,Sahjanwa,26.75,83.2167,Uttar Pradesh,25091.0
Rajākheri,Rajakheri,23.8593,78.7852,Madhya Pradesh,25091.0
Jāfarābād,Jafarabad,20.8667,71.3667,Gujarāt,25081.0
Shrīrangapattana,Shrirangapattana,12.414,76.704,Karnātaka,25061.0
Nabīnagar,Nabinagar,24.62,84.12,Bihār,25041.0
Sohāgpur,Sohagpur,22.7,78.2,Madhya Pradesh,25040.0
Barwa Sāgar,Barwa Sagar,25.3799,78.739,Uttar Pradesh,25028.0
Barki Ballia,Barki Ballia,25.4223,86.2758,Bihār,25020.0
Simria,Simria,25.9663,85.8324,Bihār,25017.0
Trikodi,Trikodi,11.4667,75.6167,Kerala,25015.0
Hukeri,Hukeri,16.23,74.6,Karnātaka,25014.0
Naubatpur,Naubatpur,25.5,84.9611,Bihār,25011.0
Pathiyanikunnu,Pathiyanikunnu,8.7733,76.8801,Kerala,25007.0
Attili,Attili,16.7,81.6,Andhra Pradesh,25004.0
Khed Brahma,Khed Brahma,24.0283,73.0414,Gujarāt,25001.0
Kali,Kali,19.9436,77.7317,Mahārāshtra,25000.0
Ayirūrpāra,Ayirurpara,8.503,76.9522,Kerala,25000.0
Pārner,Parner,19.003,74.438,Mahārāshtra,25000.0
Lālru,Lalru,30.4867,76.8006,Punjab,25000.0
Singhāna,Singhana,27.98,75.8,Rājasthān,25000.0
Kalamner,Kalamner,20.4444,78.3256,Mahārāshtra,25000.0
Sojītra,Sojitra,22.55,72.7197,Gujarāt,25000.0
Mādha,Madha,29.1966,76.0653,Haryāna,25000.0
Chānasma,Chanasma,23.72,72.12,Gujarāt,25000.0
Vodurivāndlagūdem,Vodurivandlagudem,16.4286,81.133,Andhra Pradesh,25000.0
Khiria Jhānsi,Khiria Jhansi,25.4639,78.5829,Uttar Pradesh,25000.0
Data,Data,29.267,75.995,Haryāna,25000.0
Malanvādi,Malanvadi,16.008,73.687,Mahārāshtra,25000.0
Simaria,Simaria,25.4221,86.006,Bihār,24998.0
Sidhaulī,Sidhauli,27.28,80.83,Uttar Pradesh,24976.0
Tapa,Tapa,30.2979,75.3694,Punjab,24970.0
Paduvari,Paduvari,13.8833,74.6333,Karnātaka,24968.0
Gajwel,Gajwel,17.8517,78.6828,Andhra Pradesh,24961.0
Baindūr,Baindur,13.866,74.6333,Karnātaka,24957.0
Mundargi,Mundargi,15.207,75.884,Karnātaka,24919.0
Nainpur,Nainpur,22.43,80.12,Madhya Pradesh,24914.0
Dugda,Dugda,23.7452,86.1717,Jhārkhand,24904.0
Karukurti,Karukurti,10.2167,76.3833,Kerala,24860.0
Kālāvad,Kalavad,22.22,70.38,Gujarāt,24857.0
Edavanakad,Edavanakad,10.015,76.22,Kerala,24856.0
Rangāpāra,Rangapara,26.8377,92.6688,Assam,24847.0
Madūru,Maduru,14.7616,78.6171,Andhra Pradesh,24843.0
Cherukara,Cherukara,9.4667,76.6,Kerala,24842.0
Valambur,Valambur,11.0,76.2,Kerala,24841.0
Rāghopur,Raghopur,25.5323,85.3809,Bihār,24838.0
Ghoti Budrukh,Ghoti Budrukh,19.7167,73.6333,Mahārāshtra,24838.0
Sirmatpur,Sirmatpur,25.3235,87.3836,Bihār,24830.0
Banga,Banga,31.1887,75.9949,Punjab,24827.0
Turuttikkara,Turuttikkara,8.9438,76.6039,Kerala,24823.0
Nazareth,Nazareth,8.558,77.96,Tamil Nādu,24815.0
Bāsopatti,Basopatti,26.578,86.0052,Bihār,24808.0
Kuttampuzha,Kuttampuzha,10.15,76.7333,Kerala,24799.0
Khalāri,Khalari,23.6506,85.0074,Jhārkhand,24793.0
Usia,Usia,25.4309,83.7075,Uttar Pradesh,24786.0
Shivganj,Shivganj,25.15,73.07,Rājasthān,24785.0
Podatūrpeta,Podaturpeta,13.2817,79.4854,Tamil Nādu,24703.0
Mairwa,Mairwa,26.2322,84.1635,Bihār,24697.0
Pānapur,Panapur,25.6729,85.0715,Bihār,24678.0
Patnāgarh,Patnagarh,20.7083,83.1326,Odisha,24676.0
Narasingapuram,Narasingapuram,11.6038,78.5778,Tamil Nādu,24670.0
Chandili,Chandili,19.2467,83.4058,Odisha,24664.0
Pāsighāt,Pasighat,28.07,95.33,Arunāchal Pradesh,24656.0
Pālakodu,Palakodu,12.3037,78.073,Tamil Nādu,24640.0
Shamgarh,Shamgarh,24.18,75.63,Madhya Pradesh,24637.0
Navalgund,Navalgund,15.57,75.37,Karnātaka,24613.0
Pāta Kalidindi,Pata Kalidindi,16.5014,81.2908,Andhra Pradesh,24600.0
Rāmdiri,Ramdiri,25.3118,86.1023,Bihār,24595.0
Gorantla,Gorantla,13.9892,77.7703,Andhra Pradesh,24586.0
Irugūr,Irugur,11.0178,77.0629,Tamil Nādu,24581.0
Kottapeta,Kottapeta,16.7167,81.9,Andhra Pradesh,24539.0
Cheruvāranam,Cheruvaranam,9.6522,76.3179,Kerala,24538.0
Sirkhandi Bhitha,Sirkhandi Bhitha,26.6244,85.7787,Bihār,24525.0
Dungra Chhota,Dungra Chhota,23.1667,74.3,Rājasthān,24522.0
Akivīdu,Akividu,16.5812,81.3747,Andhra Pradesh,24506.0
Aklvidu,Aklvidu,16.6,81.3833,Andhra Pradesh,24506.0
Andhra Thārhi,Andhra Tharhi,26.3771,86.3341,Bihār,24497.0
Nij Khari,Nij Khari,22.0929,88.4288,West Bengal,24496.0
Tirumuruganpūndi,Tirumuruganpundi,11.1649,77.3084,Tamil Nādu,24495.0
Parambatt Kavu,Parambatt Kavu,11.3268,75.8906,Kerala,24495.0
Tulsīpur,Tulsipur,27.55,82.42,Uttar Pradesh,24488.0
Pindwāra,Pindwara,24.7945,73.055,Rājasthān,24487.0
Dhāmnagar,Dhamnagar,20.9141,86.4468,Odisha,24486.0
Khajurāho,Khajuraho,24.85,79.925,Madhya Pradesh,24481.0
Purwā,Purwa,26.47,80.78,Uttar Pradesh,24467.0
Sahaspur,Sahaspur,29.1208,78.6208,Uttar Pradesh,24463.0
Sahāwar,Sahawar,27.8,78.85,Uttar Pradesh,24457.0
Vinnamāla,Vinnamala,13.9074,79.9086,Andhra Pradesh,24446.0
Būndu,Bundu,23.1609,85.5901,Jhārkhand,24445.0
Channagiri,Channagiri,14.024,75.9258,Karnātaka,24435.0
Balarāmpur,Balarampur,23.12,86.22,West Bengal,24431.0
Ashwarāopeta,Ashwaraopeta,17.25,81.1333,Andhra Pradesh,24405.0
Tirutturaippūndi,Tirutturaippundi,10.53,79.65,Tamil Nādu,24404.0
Garhara,Garhara,25.4407,85.9983,Bihār,24397.0
Panmana,Panmana,8.9333,76.6167,Kerala,24397.0
Asan,Asan,25.73,74.33,Rājasthān,24370.0
Nagarpāra,Nagarpara,25.4155,86.8832,Bihār,24354.0
Paruthūr,Paruthur,10.8174,76.1178,Kerala,24345.0
Sundarnagar,Sundarnagar,31.53,76.88,Himāchal Pradesh,24344.0
Saidpur,Saidpur,25.55,83.18,Uttar Pradesh,24338.0
Singarāyakonda,Singarayakonda,15.25,80.0203,Andhra Pradesh,24324.0
Pallapatti,Pallapatti,9.4664,77.8219,Tamil Nādu,24319.0
Iringal,Iringal,11.5667,75.6,Kerala,24318.0
Bijāwar,Bijawar,24.6235,79.4899,Madhya Pradesh,24306.0
Velūr,Velur,11.1114,78.0048,Tamil Nādu,24305.0
Koloriāng,Koloriang,27.9167,93.35,,24300.0
Baheri,Baheri,25.9426,86.0471,Bihār,24284.0
Mahārājgani,Maharajgani,26.1075,84.5025,Bihār,24282.0
Ayanavelikulangara Tekku,Ayanavelikulangara Tekku,9.0436,76.5199,Kerala,24268.0
Umga,Umga,24.6396,84.5577,Bihār,24261.0
Mau,Mau,26.2658,78.6711,Madhya Pradesh,24244.0
Mayāng Imphāl,Mayang Imphal,24.6,93.9,Manipur,24239.0
Vēttakkāranpudūr,Vettakkaranpudur,10.5637,76.9166,Tamil Nādu,24235.0
Nāravārikuppam,Naravarikuppam,13.1913,80.1847,Tamil Nādu,24196.0
Halikner,Halikner,17.85,77.27,Karnātaka,24196.0
Maksi,Maksi,23.26,76.1457,Madhya Pradesh,24189.0
Mogalturru,Mogalturru,16.4167,81.6,Andhra Pradesh,24189.0
Ukkāyapalle,Ukkayapalle,14.4898,78.8927,Andhra Pradesh,24165.0
Kosigi,Kosigi,15.85,77.2667,Andhra Pradesh,24165.0
Loha,Loha,18.9623,77.1309,Mahārāshtra,24125.0
Tiruvattār,Tiruvattar,8.3307,77.2673,Tamil Nādu,24119.0
Sundararaopeta,Sundararaopeta,16.5193,80.6305,Andhra Pradesh,24112.0
Jaisinghpur,Jaisinghpur,26.6318,84.7855,Bihār,24101.0
Sangrāmpur,Sangrampur,26.4752,84.6898,Bihār,24064.0
Arttuvāttala,Arttuvattala,9.5167,76.3167,Kerala,24043.0
Siswa,Siswa,26.7027,84.9133,Bihār,24039.0
Sūleswaranpatti,Suleswaranpatti,10.6388,77.0084,Tamil Nādu,24038.0
Yādiki,Yadiki,15.05,77.88,Andhra Pradesh,24018.0
Tehri,Tehri,30.38,78.48,Uttarākhand,24014.0
Maheshwar,Maheshwar,22.11,75.35,Madhya Pradesh,24000.0
Payipira,Payipira,10.025,76.5569,Kerala,24000.0
Sikandarpur,Sikandarpur,26.0333,84.05,Uttar Pradesh,23986.0
Pennādam,Pennadam,11.4039,79.2416,Tamil Nādu,23979.0
Shāhpur,Shahpur,21.2374,76.2256,Madhya Pradesh,23964.0
Neduvattūr,Neduvattur,8.9931,76.75,Kerala,23951.0
Puyappalli,Puyappalli,8.9,76.75,Kerala,23924.0
Sendamangalam,Sendamangalam,11.2825,78.2339,Tamil Nādu,23913.0
Mātābhānga,Matabhanga,26.33,89.22,West Bengal,23890.0
Mulgund,Mulgund,15.2807,75.5213,Karnātaka,23889.0
Peringuzha,Peringuzha,9.9667,76.4167,Kerala,23878.0
Karian,Karian,25.8594,86.0104,Bihār,23873.0
